time,x1,x2
2.2,1.0367533670800857,-0.7526735241684507
2.25,1.046252224894866,-0.7630765230128251
2.3,1.0556422477285559,-0.7732667985838642
2.35,1.0649243993945339,-0.783248489995502
2.4,1.0740996609989686,-0.7930256440194674
2.45,1.0831690309408182,-0.802602215085284
2.5,1.0921335249118298,-0.8119820652802693
2.55,1.1009941758965418,-0.821168964349537
2.6,1.1097520341722804,-0.8301665896959938
2.65,1.1184081673091624,-0.8389785263803423
2.7,1.1269636601700939,-0.8476082671210791
2.75,1.135419614910771,-0.8560592122944958
2.8,1.1437771509796788,-0.8643346699346782
2.85,1.1520374051180933,-0.872437855733508
2.9,1.1602015313600782,-0.8803718930406597
2.95,1.1682707010324884,-0.8881398128636037
3.0,1.1762461027549675,-0.8957445538676049
3.05,1.1841289424399504,-0.9031889623757235
3.1,1.1919204432926593,-0.910475792368813
3.15,1.1996218458111065,-0.9176077054855216
3.2,1.2072343940105466,-0.9245873484485084
3.25,1.2147593296554329,-0.9314173705554564
3.3,1.2221979448277653,-0.9381001276967041
3.35,1.229551545611095,-0.9446379001438918
3.4,1.236821450162934,-0.9510329037316949
3.45,1.2440089887147563,-0.9572872898578246
3.5,1.2511155035719974,-0.963403145483028
3.55,1.2581423491140544,-0.9693824931310876
3.6,1.2650908917942858,-0.9752272908888221
3.65,1.2719625101400118,-0.9809394324060853
3.7,1.2787585947525142,-0.986520746895767
3.75,1.2854805483070364,-0.9919729991337927
3.8,1.2921297855527831,-0.9972978894591237
3.85,1.298707733312921,-1.0024970537737568
3.9,1.3052158304845782,-1.0075720635427243
3.95,1.3116555280388442,-1.0125244257940949
4.0,1.31802828902077,-1.0173555831189722
4.05,1.3243355885493688,-1.0220669136714962
4.1,1.3305789138176145,-1.0266597311688417
4.15,1.3367597640924433,-1.0311352848912203
4.2,1.342879650714753,-1.0354947596818789
4.25,1.348940097099401,-1.0397392759470987
4.3,1.3549426387352104,-1.0438698896561998
4.35,1.3608888231849614,-1.0478875923415343
4.4,1.3667802100853987,-1.0517933110984925
4.45,1.3726183711472273,-1.0555879085854993
4.5,1.378404881478831,-1.0592721937807599
4.55,1.384141295971665,-1.0628469519188626
4.6,1.3898292037469087,-1.0663128840069316
4.65,1.3954702040041371,-1.069670641105148
4.7,1.4010659023732965,-1.0729208289708145
4.75,1.4066179109147037,-1.0760640080583577
4.8,1.4121278481190453,-1.0791006935193272
4.85,1.4175973389073793,-1.0820313552023952
4.9,1.4230280146311332,-1.084856417653357
4.95,1.4284215130721056,-1.0875762601151313
5.0,1.4337794784424658,-1.0901912165277592
5.05,1.4391035613847525,-1.0927015755284049
5.1,1.4443954189718762,-1.095107580451356
5.15,1.4496567147071169,-1.0974094293280228
5.2,1.4548891185241253,-1.0996072748869385
5.25,1.4600943067869228,-1.1017012245537599
5.3,1.4652739622599977,-1.1036913405043884
5.35,1.4704297664051593,-1.1055776538481634
5.4,1.475563403103373,-1.107360160614613
5.45,1.4806765634136108,-1.1090388141189635
5.5,1.485770941302673,-1.110613532448086
5.55,1.4908482336451887,-1.112084198460496
5.6,1.495910140223615,-1.113450659786355
5.65,1.5009583637282382,-1.1147127288274685
5.7,1.5059946097571724,-1.1158701827572877
5.75,1.5150886815885851,-1.1168485188535713
5.8,1.5283767283751675,-1.1176007972666502
5.85,1.5380888766401337,-1.1182174852238143
5.9,1.5387843084301287,-1.118777853142185
5.95,1.5274157399905524,-1.1193489389333788
6.0,1.503329421765558,-1.1199855480035064
6.05,1.4682651383980556,-1.1207302532531729
6.1,1.426356208729708,-1.1216133950774778
6.15,1.3841206947185376,-1.122652895212852
6.2,1.3441312592044468,-1.1237616757482463
6.25,1.304148674393998,-1.1248610848313314
6.3,1.2641746507034683,-1.1259496723165494
6.35,1.2242108944896521,-1.1270260986724254
6.4,1.184259053870834,-1.1280888822839832
6.45,1.144320832065638,-1.12913693468336
6.5,1.1043979584253676,-1.1301694181739221
6.55,1.0644921553350937,-1.1311855891876692
6.6,1.0246051382136543,-1.1321847982852347
6.65,0.984738615513654,-1.1331664901558853
6.7,0.9448942887214656,-1.1341302036175214
6.75,0.9050738523572278,-1.1350755716166774
6.8,0.8652789939748463,-1.1360023212285204
6.85,0.825511394161994,-1.1369102736568517
6.9,0.7857727265401103,-1.1377993442341063
6.95,0.7460646577644036,-1.1386695424213527
7.0,0.7063888475238459,-1.1395209718082921
7.05,0.66674694854118,-1.1403538301132605
7.1,0.6271406065729156,-1.1411684091832268
7.15,0.5875714604093206,-1.141965094993794
7.2,0.5480411418744444,-1.1427443676491977
7.25,0.5085512758260922,-1.1435068013823082
7.3,0.46910348015583914,-1.1442530645546287
7.35,0.4296993657890319,-1.144983919656296
7.4,0.39034053668477714,-1.1457002233060811
7.45,0.3510285898359535,-1.1464029262513875
7.5,0.31176511526920336,-1.1470930733682534
7.55,0.2725516960449358,-1.1477718036613498
7.6,0.23338990825733538,-1.1484403502639813
7.65,0.19428132103433945,-1.149100040438087
7.7,0.1552274965376654,-1.1497522955742383
7.75,0.11622998996279234,-1.150398631191641
7.8,0.07729034953895661,-1.1510406569381342
7.85,0.03841011652918378,-1.1516800765901907
7.9,-0.000409174769751379,-1.1523186880529168
7.95,-0.0391659970273028,-1.1529583833600523
8.0,-0.0778588298791594,-1.1536011486739708
8.05,-0.11648615992723155,-1.154249064285679
8.1,-0.15504654092928272,-1.1549039556546816
8.15,-0.19353858076812638,-1.1555674708421722
8.2,-0.23196080487061294,-1.156241872644587
8.25,-0.27031175250401346,-1.1569294792993254
8.3,-0.30858997837113417,-1.157632655227887
8.35,-0.3467940526103191,-1.1583538110358729
8.4,-0.3849225607954547,-1.1590954035129843
8.45,-0.4229741039359616,-1.1598599356330244
8.5,-0.46094729847680327,-1.1606499565538966
8.55,-0.4988407762984785,-1.1614680616176054
8.6,-0.5366531847170236,-1.162316892350256
8.65,-0.574383186484018,-1.1631991364620553
8.7,-0.6120294597865746,-1.1641175278473102
8.75,-0.6495906982473505,-1.165074846584429
8.8,-0.6870656109245341,-1.1660739189359206
8.85,-0.7244529223118586,-1.1671176173483955
8.9,-0.7617513723385909,-1.1682088604525644
8.95,-0.7989597163695427,-1.1693506130632396
9.0,-0.836076725205058,-1.1705458861793336
9.05,-0.8731011850810207,-1.1717977369838601
9.1,-0.9100318976688538,-1.173109268843934
9.15,-0.946867680075524,-1.1744836313107707
9.2,-0.9836073648435244,-1.175924020119687
9.25,-1.0202497999508988,-1.1774336771901002
9.3,-1.0567938488112252,-1.179015890625529
9.35,-1.0932383902736187,-1.1806739947135925
9.4,-1.1295823186227296,-1.1824113699260106
9.45,-1.165824543578753,-1.1842314429186047
9.5,-1.2019639902974215,-1.1861376865312971
9.55,-1.2379995993700101,-1.1881336197881112
9.6,-1.2739303268233164,-1.19022280789717
9.65,-1.3097551441197,-1.1924088622506992
9.7,-1.3454730381570392,-1.1946954404250243
9.75,-1.3810830195877473,-1.1970861412902551
9.8,-1.4165842389788,-1.1995830826815312
9.85,-1.4519757743188464,-1.2021896447570208
9.9,-1.487256677648217,-1.2049098103305138
9.95,-1.5224260226918631,-1.2077475527853725
10.0,-1.5574829048593661,-1.210706836074532
10.05,-1.5924264412449305,-1.2137916147204986
10.1,-1.6272557706273854,-1.2170058338153518
10.15,-1.6619700534701896,-1.2203534290207432
10.2,-1.696568471921423,-1.2238383265678965
10.25,-1.7310502298137955,-1.2274644432576078
10.3,-1.7654145526646405,-1.2312356864602456
10.35,-1.7996606876759145,-1.2351559541157504
10.4,-1.833787903734206,-1.2392291347336353
10.45,-1.8677954914107224,-1.2434591073929853
10.5,-1.9016827629613033,-1.2478497417424586
10.55,-1.9354490523264087,-1.2524048980002844
10.6,-1.9690937151311259,-1.2571284269542655
10.65,-2.00261612868517,-1.2620241699617756
10.7,-2.0360156919828767,-1.2670959589497612
10.75,-2.0692918257032153,-1.2723476164147427
10.8,-2.102443972209774,-1.2777829554228104
10.85,-2.1354715955507664,-1.2834057796096272
10.9,-2.1683741814590403,-1.2892198831804311
10.95,-2.201151237352057,-1.2952290509100277
11.0,-2.233802292331915,-1.3014370581428
11.05,-2.2663268971853285,-1.3078476707926985
11.1,-2.2987246243836474,-1.314464645343251
11.15,-2.330995068082838,-1.3212917288475523
11.2,-2.363137844123496,-1.3283326589282725
11.25,-2.395152590030845,-1.3355911637776536
11.3,-2.427038965014733,-1.343070962157511
11.35,-2.4587966499696297,-1.3507757633992297
11.4,-2.490425347474642,-1.3587092674037717
11.45,-2.52192478179348,-1.3668751646416617
11.5,-2.5532946988745073,-1.3752771361530092
11.55,-2.584534866350696,-1.3839188535474882
11.6,-2.6156450735396466,-1.3928039790043465
11.65,-2.6466251314435856,-1.4019361652724032
11.7,-2.6774748727493636,-1.4113190556700506
11.75,-2.7081941518284647,-1.4209562840852556
11.8,-2.7387828447369884,-1.4308514749755536
11.85,-2.7692408492156657,-1.4410082433680544
11.9,-2.799568084689863,-1.451430194859444
11.95,-2.8297644922695433,-1.4621209256159688
12.0,-2.8598300347493306,-1.4730840223734623
12.05,-2.8897646966084456,-1.4843230624373172
12.1,-2.9195684840107474,-1.495841613682506
12.15,-2.9492414248047263,-1.507643234553573
12.2,-2.9787835685234882,-1.5197314740646335
12.25,-3.00819498638478,-1.53210987179938
12.3,-3.0374757712909477,-1.5447819579110647
12.35,-3.066626037828985,-1.5577512531225233
12.4,-3.095645922270499,-1.5710212687261582
12.45,-3.12453557959267,-1.58459532257329
12.5,-3.1532951694182,-1.59847505288316
12.55,-3.181924914939621,-1.612663489497327
12.6,-3.2104250697109085,-1.6271641001549124
12.65,-3.2387959075933,-1.641980295314285
12.7,-3.2670377227552927,-1.6571154281530602
12.75,-3.295150829672649,-1.672572794568102
12.8,-3.3231355631283885,-1.6883556331755207
12.85,-3.3509922782127943,-1.704467125310674
12.9,-3.378721350323414,-1.720910395028169
12.95,-3.406323175165051,-1.7376885091018572
13.0,-3.4337981687497763,-1.7548044770248408
13.05,-3.4611467673969196,-1.772261251009467
13.1,-3.4883694277330703,-1.7900617259873304
13.15,-3.5154666266920844,-1.8082087396092754
13.2,-3.5424388615150755,-1.8267050722453908
13.25,-3.569286649750422,-1.8455534469850163
13.3,-3.5960105292537596,-1.8647565296367354
13.35,-3.622611058187989,-1.8843169287283812
13.4,-3.6490888150232736,-1.9042371955070343
13.45,-3.6754443985370338,-1.9245198239390209
13.5,-3.7016784278139574,-1.9451672507099182
13.55,-3.72779154224599,-1.966181855224548
13.6,-3.753784401532339,-1.9875659596069786
13.65,-3.7796576856794757,-2.00932182870053
13.7,-3.8054120950011305,-2.0314516700677645
13.75,-3.831048350118297,-2.053957633990495
13.8,-3.8565671919592317,-2.076841813469783
13.85,-3.8819693817594474,-2.1001062442259317
13.9,-3.907255701061725,-2.1237529046984984
13.95,-3.9324269517161032,-2.1477837160462845
14.0,-3.957483955879887,-2.1722005421473427
14.05,-3.9824275560176345,-2.197005189598964
14.1,-4.007258614901172,-2.222199407717695
14.15,-4.031978015609587,-2.2477848885393277
14.2,-4.056586661529231,-2.2737632668189063
14.25,-4.081085476353707,-2.3001361200307087
14.3,-4.10547540408389,-2.3269049683682725
14.35,-4.129757409027912,-2.3540712747443795
14.4,-4.153932475801173,-2.381636444791066
14.45,-4.17800160932632,-2.409601826859595
14.5,-4.201965834833276,-2.4379687120204943
14.55,-4.22582619785922,-2.4667383340635394
14.6,-4.2495837642486025,-2.4959118694977573
14.65,-4.27323962015311,-2.525490437551394
14.7,-4.296794872031721,-2.555475100171979
14.75,-4.320250646650646,-2.585866862026254
14.8,-4.343608091083395,-2.6166666705002584
14.85,-4.3668682461359545,-2.6478749331459697
14.9,-4.390032023848121,-2.6794915683816503
14.95,-4.413100645460738,-2.7115176740543534
15.0,-4.4360753546243625,-2.7439543197187874
15.05,-4.458957405388724,-2.7768024985599604
15.1,-4.481748062202724,-2.810063127393185
15.15,-4.504448599914439,-2.843737046664079
15.2,-4.527060303771114,-2.877825020448561
15.25,-4.54958446941917,-2.9123277364528595
15.3,-4.572022402904197,-2.947245806013499
15.35,-4.594375420670958,-2.982579764097311
15.4,-4.616644849563392,-3.0183300693014337
15.45,-4.6388320268246055,-3.0544971038533038
15.5,-4.6609383000968805,-3.0910811736106654
15.55,-4.68296502742167,-3.128082508061565
15.6,-4.704913577239599,-3.1655012603243513
15.65,-4.7267853283904655,-3.2033375071476806
15.7,-4.748581670113239,-3.241591248910508
15.75,-4.770304002046066,-3.2802624096221
15.8,-4.791953734226258,-3.3193508369220166
15.85,-4.813532287090301,-3.3588563020801265
15.9,-4.835041091473859,-3.3987784999966077
15.95,-4.856481588611759,-3.4391170492019283
16.0,-4.877855230138011,-3.479871491856878
16.05,-4.899163478085788,-3.5210412937525337
16.1,-4.9204078048874385,-3.562625844310285
16.15,-4.941589693374484,-3.604624456581818
16.2,-4.962710636777621,-3.6470363672491377
16.25,-4.9837721387267155,-3.689860736624538
16.3,-5.004775713250802,-3.733096648650616
16.35,-5.025722884778094,-3.776743110900286
16.4,-5.046615188135974,-3.820799054576753
16.45,-5.067454168550997,-3.865263334513527
16.5,-5.088241381648894,-3.910134729174438
16.55,-5.108978393454562,-3.9554119406535957
16.6,-5.129666780392071,-4.001093594675422
16.65,-5.150308129284668,-4.047178240594647
16.7,-5.170904037354776,-4.093664351396321
16.75,-5.191456112223981,-4.1405503236957655
16.8,-5.2119659719130365,-4.187834477738606
16.85,-5.232435244841887,-4.235515057400806
16.9,-5.252865569829632,-4.283590230188597
16.95,-5.273258596094556,-4.3320580872385435
17.0,-5.293615983254114,-4.380916643317511
17.05,-5.3139394013249195,-4.43016383682263
17.1,-5.334230530722769,-4.479797529781361
17.15,-5.3544910622626345,-4.529815507851483
17.2,-5.37472269715866,-4.580215480321076
17.25,-5.394927147024157,-4.630995080108505
17.3,-5.415106133871608,-4.682151863762438
17.35,-5.435261390112671,-4.73368331146186
17.4,-5.45539465855817,-4.785586827016042
17.45,-5.475517178975603,-4.83786033472772
17.5,-5.498845244344725,-4.8907083469961075
17.55,-5.5276482998832135,-4.9442930827058635
17.6,-5.5614864469005925,-4.998608681122061
17.65,-5.599936694262937,-5.053648605006753
17.7,-5.642592958392879,-5.109405640618998
17.75,-5.689066063269592,-5.165871897714823
17.8,-5.738983740428802,-5.223038809547253
17.85,-5.791990628962785,-5.2808971328662935
17.9,-5.847748275520362,-5.339436947918937
17.95,-5.90593513430692,-5.39864765844918
18.0,-5.96624656708438,-5.45851799169799
18.05,-6.028394843171218,-5.519035998403325
18.1,-6.09210913944246,-5.580189052800131
18.15,-6.157135540329677,-5.64196385262034
18.2,-6.223237037821005,-5.704346419092875
18.25,-6.290193531461115,-5.767322096943643
18.3,-6.357801828351232,-5.830875554395548
18.35,-6.4258756431491335,-5.894990783168465
18.4,-6.494245598069143,-5.959651098479276
18.45,-6.562759222882143,-6.024839139041842
18.5,-6.631280954915553,-6.090536867066992
18.55,-6.699692139053353,-6.156725568262572
18.6,-6.7678910277360655,-6.223385851833402
18.65,-6.835792780960762,-6.290497650481287
18.7,-6.903329466281081,-6.358040220405031
18.75,-6.970450058807188,-6.425992141300412
18.8,-7.037120441205811,-6.494331316360195
18.85,-7.103323403700236,-6.5630349722741865
18.9,-7.169058644070268,-6.632079659229063
18.95,-7.234342767652299,-6.701441250908593
19.0,-7.29920928733925,-6.771094944493491
19.05,-7.363708623580596,-6.841015260661463
19.1,-7.427908104382363,-6.911176043587219
19.15,-7.491891965307119,-6.981550460942423
19.2,-7.555761349474004,-7.052111003895768
19.25,-7.6196343075587,-7.122829487112966
19.3,-7.683645797793405,-7.193677048756533
19.35,-7.747947685966903,-7.2646241504861395
19.4,-7.812708745424517,-7.335640577458427
19.45,-7.877838345930515,-7.406804498870258
19.5,-7.943019164986266,-7.478258739636009
19.55,-8.008250060874053,-7.550003068933507
19.6,-8.073532624452254,-7.622036129002117
19.65,-8.13886843487425,-7.694356590380586
19.7,-8.204259059588448,-7.766963151907073
19.75,-8.269706054338245,-7.839854540719109
19.8,-8.335210963162053,-7.913029512253624
19.85,-8.400775318393293,-7.986486850246939
19.9,-8.466400640660389,-8.060225366734763
19.95,-8.532088438886788,-8.134243902052209
20.0,-8.597840210290931,-8.208541324833773
20.05,-8.663657440386269,-8.283116532013334
20.1,-8.729541602981271,-8.357968448824185
20.15,-8.795494160179402,-8.433096028798982
20.2,-8.861516562379148,-8.508498253769803
20.25,-8.927610248273995,-8.584174133868096
20.3,-8.99377664485244,-8.660122707524712
20.35,-9.060017167397993,-8.736343041469892
20.4,-9.126333219489151,-8.81283423073325
20.45,-9.192726192999459,-8.88959539864383
20.5,-9.259197468097431,-8.966625696830032
20.55,-9.325748413246616,-9.04392430521967
20.6,-9.39238038520555,-9.121490432039927
20.65,-9.459094729027807,-9.199323313817413
20.7,-9.525892778061943,-9.277422215378097
20.75,-9.59277585395153,-9.355786429847356
20.8,-9.659745253782175,-9.434415210433057
20.85,-9.726802176423712,-9.513307403630636
20.9,-9.79394789096259,-9.592462366416777
20.95,-9.86118367048312,-9.671879580574812
21.0,-9.928510769354109,-9.751558528620057
21.05,-9.995930423228877,-9.831498693799835
21.1,-10.063443849045258,-9.911699560093473
21.15,-10.131052245025586,-9.992160612212292
21.2,-10.198756790676718,-10.072881335599634
21.25,-10.266558646790013,-10.153861216430826
21.3,-10.334458955441336,-10.235099741613203
21.35,-10.40245883999107,-10.3165963987861
21.4,-10.470559405084092,-10.39835067632085
21.45,-10.538761736649814,-10.480362063320806
21.5,-10.607066901902138,-10.562630049621307
21.55,-10.675475949339477,-10.645154125789695
21.6,-10.743989908744759,-10.727933783125316
21.65,-10.812609791185416,-10.81096851365952
21.7,-10.8813365890134,-10.894257810155665
21.75,-10.95017127586516,-10.977801166109092
21.8,-11.019114806661666,-11.061598075747176
21.85,-11.088168117608383,-11.145648034029254
21.9,-11.157332126195293,-11.229950536646689
21.95,-11.226607731196903,-11.314505080022862
22.0,-11.295995812672201,-11.399311161313115
22.05,-11.365497231964707,-11.484368278404826
22.1,-11.43511283170244,-11.569675929917366
22.15,-11.504843435797918,-11.655233615202087
22.2,-11.57468984944819,-11.741040834342373
22.25,-11.644652859134819,-11.827097088153614
22.3,-11.71473323262385,-11.913401878183167
22.35,-11.784931718965845,-11.999954706710412
22.4,-11.855249048495898,-12.086755076746739
22.45,-11.925685932833597,-12.173802492035538
22.5,-11.996243064883009,-12.261096457052158
22.55,-12.066921118832786,-12.348636477004037
22.6,-12.137720750156015,-12.436422057830535
22.65,-12.208642595610314,-12.52445270620303
22.7,-12.279687273237847,-12.612727929524954
22.75,-12.350855382365241,-12.701247235931678
22.8,-12.42302497857903,-12.790052433131155
22.85,-12.500143642319891,-12.879348520276261
22.9,-12.581714571318654,-12.969144970061587
22.95,-12.66664876534712,-13.059418564917957
23.0,-12.75391780277073,-13.150143449033031
23.05,-12.84255384054858,-13.241291128351314
23.1,-12.93164961423343,-13.332830470574155
23.15,-13.02035843797168,-13.42472770515975
23.2,-13.107894204503403,-13.516946423323144
23.25,-13.193531385162308,-13.609447578036221
23.3,-13.276605029875768,-13.70218948402771
23.35,-13.356510767164801,-13.795127817783182
23.4,-13.432704804144086,-13.888215617545052
23.45,-13.50470392652196,-13.9814032833126
23.5,-13.572085498600407,-14.074638576841924
23.55,-13.634487463275063,-14.167866621645974
23.6,-13.691608342035224,-14.26102990299455
23.65,-13.743207234963831,-14.35406826791429
23.7,-13.789103820737495,-14.44691892518869
23.75,-13.829178356626468,-14.539516445358075
23.8,-13.863371678494655,-14.631792760719625
23.85,-13.891685200799621,-14.723677165327356
23.9,-13.914180916592583,-14.815096314992132
23.95,-13.930981397518416,-14.905974227281668
24.0,-13.942269793815639,-14.996232281520518
24.05,-13.948289834316432,-15.085789218790081
24.1,-13.94934582644663,-15.174561141928585
24.15,-13.945802656225718,-15.26246151553114
24.2,-13.938085788266838,-15.349401165949661
24.25,-13.926681265776777,-15.435288281292964
24.3,-13.912135710555994,-15.520028411426624
24.35,-13.895056322998588,-15.603524467973111
24.4,-13.876110882092311,-15.685676724311765
24.45,-13.856027745418578,-15.766382815578734
24.5,-13.83559584915245,-15.845537738667014
24.55,-13.815664708062648,-15.923033852226425
24.6,-13.79714441551154,-15.998760876663715
24.65,-13.781005643455156,-16.072605894142363
24.7,-13.767514959427558,-16.14462521965816
24.75,-13.754401620370345,-16.215406939802005
24.8,-13.741416665552832,-16.285028961274946
24.85,-13.728559747783516,-16.353510529931217
24.9,-13.715830498534439,-16.420870609487196
24.95,-13.703228527941178,-16.487127881521456
25.0,-13.690753424802852,-16.552300745474714
25.05,-13.678404756582117,-16.61640731864986
25.1,-13.666182069405172,-16.679465436211945
25.15,-13.654084888061755,-16.74149265118819
25.2,-13.64211271600514,-16.80250623446798
25.25,-13.630265035352142,-16.862523174802874
25.3,-13.618541306883117,-16.92156017880658
25.35,-13.60694097004196,-16.979633670954986
25.4,-13.595463442936104,-17.036759793586132
25.45,-13.584108122336524,-17.092954406900237
25.5,-13.57287438367773,-17.148233088959678
25.55,-13.561761581057777,-17.202611135689008
25.6,-13.550769047238257,-17.256103560874926
25.65,-13.539896093644298,-17.308725096166313
25.7,-13.529142014001918,-17.36049035016474
25.75,-13.518506261939189,-17.41142171680089
25.8,-13.50798815025744,-17.461536455658933
25.85,-13.497586856661648,-17.510846537081374
25.9,-13.48730154362474,-17.5593638019418
25.95,-13.477131358387581,-17.607099961644902
26.0,-13.46707543295899,-17.65406659812646
26.05,-13.457132884115731,-17.70027516385333
26.1,-13.447302813402514,-17.745736981823466
26.15,-13.437584307131996,-17.790463245565906
26.2,-13.42797643638478,-17.834465019140794
26.25,-13.418478257009419,-17.877753237139338
26.3,-13.409088809622409,-17.920338704683857
26.35,-13.399807119608196,-17.96223209742774
26.4,-13.390632197119173,-18.003443961555483
26.45,-13.381563037075676,-18.04398471378266
26.5,-13.372598619165991,-18.08386464135594
26.55,-13.36373790784635,-18.123093902053082
26.6,-13.354979852340932,-18.161682524182922
26.65,-13.346323386641863,-18.1996404065854
26.7,-13.337767429509215,-18.236977318631542
26.75,-13.329310884471008,-18.27370290022346
26.8,-13.32095263982321,-18.309826661794354
26.85,-13.31269156862973,-18.345357984308517
26.9,-13.304526528722432,-18.380306119261324
26.95,-13.29645636270112,-18.414680188679256
27.0,-13.28847989793355,-18.44848918511987
27.05,-13.28059594655542,-18.481741971671806
27.1,-13.272803305470381,-18.51444728195481
27.15,-13.265100756350025,-18.546613720119705
27.2,-13.257487065633892,-18.578249760848408
27.25,-13.249960984529471,-18.60936374935393
27.3,-13.242521249012198,-18.639963901380355
27.35,-13.235166579825453,-18.67005830320288
27.4,-13.227895682480566,-18.699654911627764
27.45,-13.220707247256811,-18.72876155399238
27.5,-13.21359994920141,-18.75738592816518
27.55,-13.206572448129533,-18.785535602545703
27.6,-13.199623388624296,-18.813218016064578
27.65,-13.19275140003676,-18.840440478183524
27.7,-13.185955096485937,-18.86721016889535
27.75,-13.179233076858782,-18.893534138723957
27.8,-13.172583924810198,-18.919419308724333
27.85,-13.166006208763037,-18.94487247048255
27.9,-13.159498481908091,-18.969900286115774
27.95,-13.153059282204111,-18.994509288272262
28.0,-13.146687132377782,-19.018705880131364
28.05,-13.140380539923743,-19.04249633540351
28.1,-13.13413799710458,-19.065886798330215
28.15,-13.127957980950821,-19.088883283684098
28.2,-13.121838953260948,-19.111491676768864
28.25,-13.115779360601383,-19.133717733419296
28.3,-13.109777634306496,-19.155567080001283
28.35,-13.103832190478611,-19.177045213411787
28.4,-13.09794142998799,-19.19815750107886
28.45,-13.092103738472845,-19.218909180961667
28.5,-13.086317486339336,-19.239305361550436
28.55,-13.080099161876207,-19.259294514838935
28.6,-13.071659761264135,-19.2786651033976
28.65,-13.061243742890726,-19.297435835694824
28.7,-13.04930419771384,-19.315650472360364
28.75,-13.036271446104251,-19.333351135830462
28.8,-13.022553037845649,-19.350578310347846
28.85,-13.008533752134626,-19.367370841961737
28.9,-12.994575597580694,-19.383765938527834
28.95,-12.981017812206264,-19.399799169708334
29.0,-12.968176863446672,-19.41550446697191
29.05,-12.956346448150157,-19.430914123593734
29.1,-12.945797492577869,-19.446058794655453
29.15,-12.936778152403871,-19.460967497045207
29.2,-12.929513812715138,-19.475667609457624
29.25,-12.924207088011553,-19.490184872393815
29.3,-12.92103782220591,-19.504543388161387
29.35,-12.920163088623921,-19.518765620874422
29.4,-12.921717190004196,-19.5328723964535
29.45,-12.92581165849827,-19.546882902625672
29.5,-12.93253525567058,-19.560814688924502
29.55,-12.941953972498476,-19.574683666690014
29.6,-12.954111029372221,-19.588504109068737
29.65,-12.969026876094986,-19.60228865101368
29.7,-12.986699191882854,-19.616048289284336
29.75,-13.007102885364825,-19.6297923824467
29.8,-13.030190094582798,-19.64352865087323
29.85,-13.055890186991592,-19.657263176742894
29.9,-13.084109759458936,-19.67100040404113
29.95,-13.11473263826547,-19.684743138559877
30.0,-13.147619879104742,-19.698492547897555
30.05,-13.182609767083207,-19.712248161459065
30.1,-13.219517816720247,-19.726007870455806
30.15,-13.258136771948129,-19.739767927905653
30.2,-13.29823660611207,-19.753522948632977
30.25,-13.339564521970155,-19.767265909268634
30.3,-13.381844951693415,-19.780988148249964
30.35,-13.42477955686576,-19.794679365820798
30.4,-13.468047228484034,-19.80832762403145
30.45,-13.511304086957999,-19.82191934673872
30.5,-13.554183482110295,-19.835439319605907
30.55,-13.596295993176511,-19.848870690102782
30.6,-13.637229428805108,-19.86219496750561
30.65,-13.677128175467208,-19.87537147414614
30.7,-13.716972450467352,-19.888349682741584
30.75,-13.756792905714793,-19.901130526048895
30.8,-13.796587839020079,-19.91371640284663
30.85,-13.836355556299964,-19.926109769684686
30.9,-13.876094371577416,-19.938313140884258
30.95,-13.915802606981622,-19.950329088537877
